year,month,u10,v10,mx2t,mn2t,tcc,t2,msl,t,q,u,v,z,SPI,grid_ID
1991,8,-0.283644687,0.682907388,295.2288562,281.1312039,0.045726389,287.7670574,101951.8354,286.7030266,0.003409018,-1.994345292,-1.394440992,1402.931501,-2.490235329,303
1991,9,0.190822237,0.101351822,299.8203796,285.3824687,0.081858319,292.3386312,101622.4404,290.7878103,0.003242163,-1.879442045,-2.412555195,1134.655595,-0.721389139,303
1992,1,-0.454040009,0.77331263,308.2981626,295.820914,0.268183811,302.0902936,101060.0859,299.0048119,0.006988958,-2.750725292,-1.817432019,681.3808293,-0.461068855,303
1992,10,-0.882511332,0.035621524,301.7841502,288.6316568,0.242906535,295.0756235,101611.6394,292.0094979,0.004711028,-2.88176441,-3.080477408,1126.373614,0.777632037,303
1992,11,0.1256471,0.438785454,303.4298055,290.1231944,0.221707381,296.7259277,101115.2737,294.4092641,0.005597333,-2.344196873,-2.716237532,728.6140513,-0.045039949,303
1992,12,-0.912466803,-0.869922931,305.4255952,293.9744322,0.35603517,299.9722595,100982.9025,296.8036834,0.007757614,-3.09116855,-3.739063817,621.3514627,0.618594729,303
1992,2,-1.690121185,0.297065662,304.4012314,294.5672165,0.469697517,299.9256108,100948.0313,297.4355679,0.010194959,-3.188317602,-2.047912785,618.6928532,0.697706608,303
1992,3,-1.832956505,1.102541348,305.9094484,293.9599905,0.164068281,300.2356843,101379.9922,297.2168943,0.006657563,-3.420401683,-1.788742547,957.4454484,-1.514700562,303
1992,4,-2.249715906,0.749650452,301.3932922,290.1671427,0.31963473,295.717922,101810.4951,293.0168833,0.006173604,-3.460701319,-1.654688574,1316.925393,-0.034648833,303
1992,5,-1.464615859,0.802632386,295.659225,285.5406809,0.507325463,290.3703387,101876.0118,288.6245314,0.005893001,-2.748050459,-1.064761765,1373.002898,0.485147896,303
1992,6,-0.734587184,1.303391968,291.9451131,279.9235982,0.285082169,285.4906057,101876.912,285.4436941,0.004694239,-1.998124264,-0.533736677,1372.187504,-1.408849489,303
1992,7,-0.809437658,0.652521129,292.5794688,279.7098408,0.153851224,285.5555233,102286.4839,284.9620007,0.004092085,-2.290097096,-1.267940585,1699.494582,-0.087166316,303
1992,8,-0.064731138,-0.029729392,294.4144386,281.7543748,0.240271893,287.6698815,101722.661,286.279289,0.003876046,-1.891343659,-2.422958096,1217.293849,1.032628441,303
1992,9,0.196058107,0.43055599,296.9332825,283.5001933,0.147967329,290.2472616,101513.1089,288.5112986,0.004332083,-1.951387413,-1.603600299,1050.638794,0.763171506,303
1993,1,-1.477393416,-1.306201903,308.056616,296.739945,0.416174341,302.1396514,101161.9002,298.9228831,0.009123684,-3.2424623,-4.05336822,764.4048029,-0.298199643,303
1993,10,-0.517670285,-0.242766982,301.2338798,288.6195137,0.254039156,294.9402958,101588.7331,291.6233304,0.005726225,-2.650991951,-3.583533747,1115.14149,0.480235697,303
1993,11,-0.878764869,-0.244606562,305.6951701,292.769162,0.384630685,299.2231883,101275.5096,296.353539,0.006878402,-2.863325051,-3.060877143,869.4866913,0.201017455,303
1993,12,-1.007821713,-0.283457666,304.68636,293.2597223,0.329714962,299.2071169,101159.9957,296.6414372,0.007504954,-2.85585271,-3.179062135,781.6491958,0.903434855,303
1993,2,-1.722963497,-0.479929146,307.3077305,296.5715441,0.421542118,301.7840413,100912.6233,299.1513999,0.008355933,-3.479222767,-3.510631608,575.7563128,-1.310462655,303
1993,3,-1.725115675,0.98354094,305.1780277,293.1242499,0.135487785,298.9436449,101334.8679,296.3712089,0.006473497,-3.415901249,-2.015688867,924.7198644,-0.793593757,303
1993,4,-2.525731279,0.288461672,302.3380727,290.7561462,0.281962551,296.1940348,101937.2294,293.9271952,0.005726745,-3.769555918,-2.793162858,1431.302273,-0.376227615,303
1993,5,-1.715503238,0.274295439,297.9797225,287.2073187,0.418423003,292.1467699,102091.7099,290.7365713,0.005754989,-2.966782421,-2.334356589,1573.329515,-0.647825543,303
1993,6,-1.345242542,1.349672611,292.2882782,281.3559245,0.39502894,286.4079895,102279.4867,285.0485545,0.004837348,-2.541876372,-0.250671864,1687.534324,0.177612193,303
1993,7,-1.348370168,0.207190323,293.3341576,283.4902354,0.402331453,288.1454793,101995.0628,287.4995147,0.006024046,-2.571915484,-1.814411893,1496.449238,1.244064307,303
1993,8,-1.528285974,0.177373357,295.2492548,283.2742851,0.203382207,289.0930826,102199.2613,286.9744627,0.004300708,-2.914778763,-2.132742303,1640.35921,1.766091141,303
1993,9,-1.385258703,-0.167625257,296.1392609,284.8672872,0.259661791,290.6243439,102011.0477,288.3014486,0.005564384,-2.996077657,-2.649658125,1463.458352,1.175395966,303
1994,1,-1.399160756,0.188607015,309.6079663,297.2957242,0.267196847,303.2331838,100849.871,300.6241288,0.007140675,-3.361900709,-3.233701173,500.9308571,-0.595780852,303
1994,10,-0.515870462,0.04403533,302.296622,288.4000953,0.263562263,295.3384744,101574.6804,292.7203615,0.004413997,-2.796485622,-3.404335579,1103.506078,0.362250039,303
1994,11,-0.082185793,-0.419638139,305.3245443,292.9341217,0.328619703,298.9307729,101249.787,296.179896,0.00653678,-2.338435208,-3.562144832,833.7274679,-0.187745224,303
1994,12,-1.713205937,-0.217250148,307.7835684,295.3496241,0.223281067,301.7982936,101238.8546,298.2196773,0.006307914,-3.551825755,-3.467802394,828.6652448,-1.466170089,303
1994,2,-2.292879631,-0.198310001,302.7513602,294.3050406,0.581894171,298.7717067,101064.6233,296.7115947,0.011807931,-3.76744811,-3.125021965,729.473084,1.988263111,303
1994,3,-2.525880596,1.549058665,299.9933019,289.843875,0.278416517,295.0823305,101635.7598,293.7328501,0.008739987,-3.628509048,-0.308218029,1194.462726,1.11698161,303
1994,4,-1.695837758,0.992744769,299.7086477,288.2265462,0.217299058,293.5980367,101888.7917,292.0361033,0.006005541,-2.901674886,-1.397051259,1395.014795,-0.621827243,303
1994,5,-1.379646221,0.942391292,296.160992,282.9520972,0.13452954,288.9172905,101994.4189,288.902331,0.004803949,-2.654470704,-0.588256548,1478.642665,-0.895636924,303
1994,6,-0.66020461,0.859809007,291.8555461,280.2096761,0.244321676,285.4200948,102002.6328,285.3997304,0.004899938,-1.863027195,-0.905915373,1485.280737,0.047577761,303
1994,7,-1.71794472,0.999631211,292.0161743,279.3781246,0.112073467,285.1866327,102287.6809,284.4930203,0.003960554,-2.875943628,-0.833121186,1695.726917,-0.668647934,303
1994,8,-1.36647205,1.524644572,294.0564605,280.5703972,0.063155514,286.7934501,102370.4052,285.2400493,0.003254078,-2.886444646,-1.077525106,1754.491865,-1.81960631,303
1994,9,-0.521897885,0.859910754,298.5429718,283.5244731,0.078969993,290.7862244,101804.6924,288.8034932,0.003023801,-2.697675818,-1.824326733,1296.756076,-0.888732535,303
1995,1,-1.29398357,-1.145049461,306.748291,295.5233194,0.363273792,301.2736206,101000.4703,298.1972666,0.009553659,-3.402825733,-4.532865883,613.141443,0.727844272,303
1995,10,-0.682552733,-0.008748493,301.6209796,288.7133956,0.231767265,295.5072169,101522.7684,291.965078,0.005064232,-2.73085808,-3.106225759,1059.30759,0.333191819,303
1995,11,-0.133044714,-0.892117748,305.4901052,293.6775472,0.422481197,299.6909892,101139.6594,296.9359111,0.0077685,-2.3508947,-3.763832449,749.710318,1.194956654,303
1995,12,-0.189357028,-0.144591687,306.8779691,294.1610354,0.335957091,300.5516239,100878.9945,297.5526487,0.006117621,-2.508990427,-3.727728302,522.3864932,-0.575535535,303
1995,2,-2.015786074,0.275316195,304.8736954,294.3961389,0.439437787,299.7382496,101207.1699,296.9457103,0.009665163,-3.568357698,-2.346078061,818.3139572,0.043859361,303
1995,3,-1.347365142,1.094663356,306.2305495,293.9978835,0.181778544,300.1703678,101091.6774,297.4164744,0.006758781,-3.136496618,-1.96334348,712.3965117,-1.301102273,303
1995,4,-1.273747172,1.303766528,299.6821472,287.56368,0.246046354,293.4401337,101551.8797,291.316983,0.005309278,-2.722846007,-0.835677366,1109.195646,0.443071505,303
1995,5,-1.393409733,0.829058385,295.5285074,285.5097361,0.507651797,290.4411552,101964.7724,288.1576489,0.006427885,-2.761830794,-1.223752777,1448.737856,0.158567911,303
1995,6,-1.014047544,0.6025703,292.5826355,282.6571482,0.437583908,287.3798818,102171.2758,285.6762248,0.005102536,-2.35675635,-1.424804404,1603.915629,-0.009022464,303
1995,7,0.112526123,0.872839114,292.2880446,279.7884403,0.247791616,285.6233048,101890.6142,284.4794203,0.003808571,-1.502184452,-1.114184063,1368.419313,-0.518715259,303
1995,8,-1.889070998,0.336757307,295.5331372,282.6955911,0.108228951,288.8925023,102348.3831,286.7685626,0.004410652,-3.123354085,-1.625132614,1749.521329,-0.022971715,303
1995,9,-0.538162372,-0.423064846,299.2221232,286.3490377,0.277925887,292.5763163,101708.1771,289.8929677,0.004845478,-2.618380153,-3.666876066,1205.865762,0.846866283,303
1996,1,-1.26126103,-0.159958695,305.6242193,294.5055532,0.329441379,300.5214046,100825.0343,298.3694832,0.010171838,-2.907942333,-2.819492305,498.5570515,0.920376113,303
1996,10,-1.553646611,-0.205086261,301.0059027,289.3290041,0.29731077,295.2177803,101705.4884,292.467045,0.006937576,-3.103011502,-2.920232076,1223.810047,1.09539187,303
1996,11,-0.105065761,0.505483544,304.4453979,290.6229665,0.140359556,297.6848775,101064.1922,295.1501587,0.004596088,-2.025496394,-2.179808313,669.1399801,-0.356357687,303
1996,12,-0.903289182,-0.471359753,306.9630029,295.088627,0.364279238,301.0350234,100899.7747,298.2067842,0.007939135,-2.920995588,-3.516563603,549.1534803,0.320530013,303
1996,2,-1.761846239,0.74084729,305.8656742,293.9085094,0.231602871,299.9565924,101059.8804,296.9068425,0.007056809,-3.34979366,-1.92198105,681.9708704,-0.546335235,303
1996,3,-2.62650257,0.576417167,304.0883956,292.6038897,0.290188675,298.6403494,101365.2618,295.4928294,0.006697654,-3.987478591,-2.096371611,943.4914452,-0.883001324,303
1996,4,-1.647264586,1.524906957,300.3845266,288.2633921,0.259273848,294.1697744,101581.0896,292.0047811,0.005714659,-3.088742727,-0.464600178,1129.761582,0.605445707,303
1996,5,-1.480405892,1.488184191,295.9068131,285.0399012,0.309235977,290.5308611,102012.8931,288.5858204,0.006542428,-2.725396783,-0.435559898,1473.967055,-0.384249904,303
1996,6,-0.849253553,0.321857544,294.1677287,283.2518962,0.428449512,288.3131887,101936.2076,287.5447581,0.005949119,-2.23485019,-1.377123855,1431.784562,0.205056746,303
1996,7,0.331725773,-0.013515353,291.3414553,280.2926882,0.347277356,285.6574097,101707.7855,284.7675132,0.004341349,-1.218947741,-1.950545684,1223.805639,0.715354441,303
1996,8,-0.087908047,0.325451753,294.3125453,282.3931097,0.332539144,288.325723,101890.5222,286.7190512,0.004634677,-1.70839481,-1.725888094,1378.996893,0.933235979,303
1996,9,0.700158723,-0.644636794,299.8762105,285.0977264,0.11884668,292.528299,101277.3513,290.8043844,0.003826756,-1.606641066,-3.260838334,830.9679662,0.283533295,303
1997,1,-2.097104162,-0.503368432,305.2659351,295.1725011,0.595389381,299.889804,101166.0668,297.5339848,0.008640859,-3.812143037,-3.740853429,777.0203592,1.588535498,303
1997,10,-1.259573679,-0.183458607,303.0201898,289.7848964,0.184834945,296.3330255,101745.5617,293.3574829,0.005484004,-3.137758811,-3.240519097,1234.530693,0.547462085,303
1997,11,-1.122270737,-0.635894355,305.8322825,293.2967204,0.408046466,299.4277039,101457.8214,296.8173696,0.007305293,-2.932107623,-3.0390954,1012.887463,0.020927152,303
1997,12,-0.908034516,-1.09318683,307.7345089,296.2076908,0.4387933,301.5930117,101118.2036,299.374303,0.010413941,-2.923324804,-3.595809003,719.7460022,0.62210821,303
1997,2,-1.571442929,-1.177953841,303.0537491,294.2526191,0.45046555,299.3032619,100950.2824,297.7066127,0.012960259,-2.889114546,-3.256073852,618.433329,1.964842778,303
1997,3,-1.981341696,1.251878197,302.4933344,291.4625776,0.198739257,297.0774005,101233.8193,295.7897496,0.009177296,-3.172081107,-1.121071011,846.271929,-0.197249772,303
1997,4,-1.680680709,0.764141921,300.4669454,287.4206085,0.168692395,293.5808411,101995.2664,293.2249573,0.006006036,-2.841651364,-1.387071236,1492.867686,-0.495802972,303
1997,5,-0.967497562,1.017569997,294.1869418,284.9492827,0.546963354,289.2310368,101850.4143,288.6059216,0.007017098,-2.215916764,-0.755707511,1363.322888,1.082305597,303
1997,6,-1.352897812,0.839206402,291.3803294,281.0564036,0.329171057,285.5854757,102381.6583,285.2162649,0.005583731,-2.372703459,-0.816944157,1789.945939,-0.420786248,303
1997,7,-1.898599406,1.507972265,291.7793471,280.4410597,0.253461847,285.4125849,102422.7278,283.7695844,0.004195514,-3.154611176,-0.440334875,1805.072628,-0.734598639,303
1997,8,-1.043230456,0.197887821,294.3093301,281.3300407,0.146550123,287.3096176,102163.4032,286.389869,0.003920708,-2.501049112,-1.990131762,1600.899249,-0.233798101,303
1997,9,-0.343813714,-0.062960205,299.7239065,286.3527985,0.146474162,292.8052877,101869.4406,290.7102712,0.005037779,-2.378070313,-2.790794264,1351.306425,0.709454942,303
1998,1,-1.582978691,-0.211358099,307.06054,296.2087599,0.317170448,301.6266499,101051.7994,299.3947084,0.009989018,-3.188875014,-3.161042523,681.8376549,0.107975563,303
1998,10,-0.770528126,-0.110183357,301.971219,289.2485893,0.370943586,295.6433686,101425.535,292.3421916,0.00566717,-2.666983059,-3.067322511,961.0289336,1.837101229,303
1998,11,-1.025949735,-0.149519363,304.1217723,291.8050161,0.319463826,298.1469828,101105.5198,294.836436,0.006814731,-2.784893449,-2.717207323,693.7218413,0.245717802,303
1998,12,-1.064307278,0.069821418,306.6790407,294.5893102,0.409560546,300.5628101,100967.9443,297.7924017,0.007019525,-3.059602322,-3.049318225,596.6615006,0.07610934,303
1998,2,-1.25107299,-0.205733212,307.0610253,295.8869182,0.376582192,301.3256367,101413.5915,299.1112311,0.010728241,-2.916685134,-2.868621518,978.7360121,0.775819486,303
1998,3,-1.643751433,0.391020906,307.4673432,294.8271701,0.192462615,300.9696744,101446.787,298.6899394,0.006462868,-3.212702905,-2.741375484,1021.424529,-1.498130695,303
1998,4,-1.527771186,0.496424848,299.9309153,289.6865265,0.521012341,294.7155924,101843.363,293.1484782,0.007733183,-2.788626399,-1.686555164,1357.911721,0.842309244,303
1998,5,-1.375396723,1.108623595,295.6991587,284.4870222,0.394871262,289.7149008,102011.9433,288.8390454,0.006798562,-2.44845531,-0.571439226,1486.691304,0.652204225,303
1998,6,-0.645299437,1.077554327,292.0378326,281.0268809,0.399215738,285.8948232,102020.7086,285.5076284,0.005092742,-2.040105853,-0.842754897,1481.418573,0.930504641,303
1998,7,-0.658182911,0.086379147,291.1898508,281.9605496,0.469404554,286.5631763,102108.8158,284.7342746,0.005755423,-2.05036347,-1.979347831,1545.657431,1.274768148,303
1998,8,-1.261438868,0.54477918,294.6832098,283.6024209,0.28644167,289.1350511,101967.0302,287.6025991,0.006277091,-2.790904933,-1.560563186,1442.124338,1.039173241,303
1998,9,-1.461028503,-0.464735793,298.4752716,287.446345,0.337188234,293.0248861,101865.7531,290.3695028,0.007550476,-2.892059146,-3.113993078,1342.847264,1.263870467,303
1999,1,-1.356563875,-1.008606063,306.7116404,295.8789948,0.272427891,301.6226452,100683.1827,299.3189609,0.010366132,-3.180933122,-3.403769462,367.3370539,1.015342466,303
1999,10,-0.836806996,-0.414453518,303.3845156,290.7267515,0.333047034,297.0055749,101467.4829,293.7080492,0.006205688,-2.797527458,-3.729129093,1011.225259,0.412482787,303
1999,11,-1.050760941,-0.727762005,300.51291,290.2783335,0.545173168,295.9214956,101317.6164,292.9844737,0.007230037,-2.893554178,-3.516155958,889.694342,1.175416464,303
1999,12,-1.347271976,-0.029828164,303.3505279,292.3881787,0.402654088,298.2399725,101099.2669,294.9426624,0.007604217,-2.885082816,-2.727753489,734.8393899,0.416169156,303
1999,2,-2.448866022,0.225130468,305.881412,294.8158013,0.445592433,300.2511215,100803.1197,297.7877851,0.009170565,-4.02860792,-2.49668151,456.5259285,-0.051741916,303
1999,3,-1.747579399,0.086102701,303.0632954,292.731589,0.352585554,297.9939575,101339.2588,296.1572049,0.010079728,-3.164574962,-2.555554159,932.2887534,1.493545043,303
1999,4,-1.928848301,1.777699373,296.5763133,286.1699117,0.323541741,291.3277161,101769.1224,290.1544779,0.007089429,-3.104623683,-0.007913872,1293.205471,1.265450657,303
1999,5,-1.692435983,0.763895558,296.3786779,285.5152608,0.314777698,290.5929142,101958.4504,289.9455478,0.007056189,-2.943253565,-0.939878389,1449.128619,0.623495013,303
1999,6,-1.452749722,1.210564386,291.7441081,281.0398387,0.316435278,285.9814107,102142.4047,285.2399536,0.005361178,-2.752322916,-0.579515348,1583.242432,0.647676013,303
1999,7,-1.343488684,1.138116729,291.9349867,280.6403425,0.216887846,285.9841515,102098.2004,285.2242028,0.004685613,-2.523661047,-0.504925761,1548.624996,-1.416312151,303
1999,8,-1.703274761,0.294387636,294.7351537,282.542635,0.187523943,288.4356867,102197.8962,286.5391344,0.004478245,-2.991624175,-2.064878927,1606.230874,-0.117564114,303
1999,9,-1.282495787,-0.336960907,299.6430684,286.4356059,0.161168701,293.0040619,101851.563,289.9990153,0.004325575,-2.937475547,-3.279456112,1310.12653,-0.317533116,303
2000,1,-1.09288458,0.118115555,306.2599103,293.8993097,0.33538463,299.9648122,100969.6935,297.2561399,0.007519891,-2.974581419,-2.75371687,601.4184413,0.004846163,303
2000,10,-1.035725384,-0.422725218,300.9075652,289.5304831,0.402923353,295.1966996,101396.434,292.3201688,0.006038853,-3.167382917,-3.269266637,957.1558808,1.035431619,303
2000,11,-1.077188843,-1.374926136,302.174881,291.7939077,0.535245388,297.3513926,101022.2586,295.1573222,0.009477724,-2.893793436,-3.781091389,652.4549143,1.400800987,303
2000,12,-1.393507589,-0.640461216,303.9849598,293.5859966,0.527845686,298.9259919,101021.2722,297.0461101,0.009265712,-2.828214821,-3.09448437,678.6534493,1.28732967,303
2000,2,-3.318267525,-1.260880513,302.8655101,294.6565783,0.581154093,299.0897859,101249.3071,296.5231407,0.00995849,-4.416741042,-3.525520304,865.3711853,0.810202012,303
2000,3,-1.563473016,-0.137547893,304.3491162,293.7532792,0.381549417,299.1166618,101341.8165,296.6695064,0.009528053,-3.113583569,-2.87194772,948.9347928,-0.014738682,303
2000,4,-2.477019948,0.405493368,298.7989634,290.3381114,0.624078135,294.4136912,101727.7674,292.5196594,0.008498595,-3.911201795,-1.587487723,1269.230729,0.847004786,303
2000,5,-1.094349554,1.486222161,293.5328153,283.877782,0.364024925,288.6402401,102028.1598,287.135124,0.006516911,-2.513110061,-0.25878974,1497.169335,0.950480509,303
2000,6,-1.423450538,1.243156346,291.0402049,280.4070669,0.349796001,285.1148814,102332.5534,284.1383057,0.004712425,-2.670158594,-0.262814519,1734.554842,-0.390542541,303
2000,7,-0.383569523,0.178067048,292.6215279,279.2623488,0.16353844,285.4440524,101933.9501,285.6644169,0.003987474,-1.77374423,-1.657688424,1419.481367,-1.082756418,303
2000,8,-0.230427019,-0.209609989,294.1083669,281.6918246,0.234045634,287.8373748,101716.1477,286.9428731,0.004189076,-2.120600912,-2.524443424,1230.603311,0.476261099,303
2000,9,0.146712996,-0.811621713,301.7319153,286.8858734,0.139926535,294.1828349,101661.926,292.3759705,0.004211479,-1.762554061,-3.596744782,1165.393785,-0.998910143,303
